author,auto,chosen.values,rejected.values
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[43.229463629491136,50.871211234988316,89.91318406136261,-0.20176509017032807,83.74131093753886,49.39007881700071,74.63930233164359,25.759810336080527,-4.76699595444779,25.31193347710217,19.860292274129904,59.15783491831826,95.99814097636639,93.0473453002659,37.65539736419588,83.72762153057454]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),false,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[57.27454237981969,59.85058694373704,99.46155063445677,5.128020057182915,85.73114447247814,60.38154214000856,85.08592947726201,33.07991867355665,12.23259534100361,2.539474690265264,13.197375621179988,54.590673099899945,87.34630892327087,90.14571582205026,16.3367880677725,56.68935034636942]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[47.76751214725207,46.102527565506094,91.65744026832726,12.480289606446446,105.23497295712902,52.787407338966865,100.16290645887314,40.6923877077778,15.096284148611984,7.216709754912669,1.5259176222044566,50.89936085053432,76.15642084306978,72.36335445708185,28.4825627296912,53.701437954582815]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[67.69408245273432,51.466981114997715,72.32159371329655,3.9319516322832584,108.03912384990474,54.520437066665025,103.619560031096,16.79456831097037,9.90277419523779,14.180022456306801,17.969527918664,58.44057664528757,96.80044601045701,87.90732324859349,26.08993326845472,69.16690048213141]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[54.933907255568904,38.83124755356015,106.17984339643942,4.755129192507902,87.33137640281609,36.93528130323078,103.94829310455289,33.006792000840456,19.318528156773073,20.8605163115889,12.089921290319769,57.168691819932484,88.71015722881354,94.87948185282416,29.094007616642223,89.73567259922882]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[48.902918150769594,62.21203460452905,101.14619590990311,-12.769741320532287,111.0737220777577,43.94066034896834,79.34849649563415,7.12833908841224,14.056591588311106,0.9377167008107685,20.831699396067243,68.54267448387633,87.23311959483385,62.247425148001334,31.194634532338245,54.7748675949765]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),false,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[63.66675214822807,56.49133356253613,96.1161139614368,1.9762383278943427,80.59793330591775,48.838670591905085,78.82021787103724,21.720270218235243,14.161522773236646,10.278423948005333,29.64401109297007,54.62700272694523,93.77732401236977,85.29503662355023,19.787779201946925,54.29622312827863]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[54.053630825814956,48.21719193451924,101.66999940865014,22.299375255900934,96.25780271501544,63.20999583687242,92.41566504034797,20.5442017881934,11.417892117949075,3.810260357994262,8.895522585706702,65.9164669250426,92.9932852255548,83.38606868825424,16.18732901089698,68.85400157465942]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[38.66494431862849,62.85464557887268,108.06279329672489,13.143157158632711,85.48116416145791,40.561945261432584,93.90042825583141,31.62697772655352,22.711064754057038,2.799154240518628,5.289173754612129,57.66762389060676,109.30707104131687,85.0410771330578,30.221324791231535,61.870031914582725]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[43.07221659604937,44.663012440326995,107.15099706800953,-2.365024896815556,107.92375007531562,48.855506062342805,81.82482395082411,36.12940761967545,11.947760851459508,5.29357534240647,18.538273478180102,54.899072384354355,78.30599153654228,98.54160945684545,19.15341635158494,39.22511542205491]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[69.92315753678382,62.61696870063798,99.37668599213151,11.188684461084804,84.10129759494102,55.79250089823305,94.28423424751138,13.011356902081141,25.224597819990713,-8.188756685404694,17.824352849205148,50.2064098504368,99.0205175561832,91.81333835335008,28.84677032244544,63.85675466898337]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[62.494726138266174,48.4453585116001,85.14480988813776,6.2543820966153305,107.9365565216159,53.450631798294026,106.97663198182047,18.170632265865677,11.260946702342823,15.754256234008668,29.629506469162816,64.45052098498894,98.3177213150111,78.20144938323175,19.327837641000613,57.60611080230861]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[60.07310227761261,31.07478023302651,103.64451774969694,0.2610068101473635,97.34053226801306,43.93150675832771,88.76753539685468,21.25690053625281,18.726664708713916,18.559775423768972,32.10429425842606,64.97998100675356,70.76040884467838,90.4197724183801,3.8841329294416127,56.62325980999401]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[55.4010844872493,36.18659506985975,115.30033319490205,16.03847778532669,97.1472415646712,47.552307277270536,71.49317467516482,-0.6791118128093601,31.38530297396158,4.005238119195319,1.157616355279412,61.70289736209299,99.68892097759041,106.10487158319192,29.511492794326248,79.66377864013418]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[67.56387352585982,52.89427914616282,96.06489942837331,2.2595829264077274,115.43328730804826,54.99209510828106,84.00860757704757,19.07479321573184,10.161910557728289,21.860544365547867,35.96094595026406,62.898589768329636,83.83313398871347,87.27306090802671,25.487484310463795,70.79286013017916]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[49.66008952856153,43.12727065005291,89.6656090861879,-13.998779654781607,91.38426488973606,64.62939426778144,89.00500248070995,35.33436515726683,30.3971772332451,10.163004651486283,22.637248287201736,64.23243644950323,89.30416292771051,83.0211987371071,19.08776349770514,58.97321115748694]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[57.25452267147744,46.13709250474348,110.64436763443375,2.7170412132656354,82.98866914627777,53.15368258671127,97.38055498131041,18.641417873306846,12.084212290385794,13.030259979357481,1.0246485382848203,53.658457051169144,81.53289647883571,93.3932220394043,13.635555802885978,58.69981015098356]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[55.4833777813377,33.708848322088876,97.10270564162185,4.487167791776196,104.76183063404316,72.91368268415368,92.42523889235412,22.369954686791576,24.154425932475917,9.792652934532764,35.63970081317615,83.11680381909304,86.69349386720245,81.56057524090349,3.5692336066090355,76.7228165148654]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[50.01428577750033,48.90295414900763,102.58476952234348,-9.771046902215023,83.88321330431184,59.35703771877083,93.42748868861096,11.686761878064422,4.204473307173149,0.11323994323548181,3.208041026082391,40.34161582108966,89.23328842172717,103.57074125139226,21.96220366268999,61.428932531387936]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[33.54771730869335,43.17193950936344,105.59518088306841,17.57691239847528,108.63083627670497,32.4519633327747,85.8953522358087,20.578546509969705,0.785013404952716,12.178712780499577,12.356937949998217,60.86392215483091,84.4430365639187,93.61417594901394,37.78118176904438,70.14691191409516]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[68.32740273490646,36.60925667307406,89.36917974389767,1.4463326479278606,87.69863810801064,53.820822726153,84.59074245702637,18.923333479053603,20.615586722261973,-6.885486479433102,6.220964288721881,57.79999659193689,81.1099786900784,77.2205067723775,27.282688708838286,67.80172682979774]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[65.77168578523313,48.856690269544636,120.79544693935188,6.550897604335205,91.32478197284891,43.24731653833787,79.57185515757706,3.00580539703542,20.942309444938246,24.759916914303705,18.596070224712115,62.39422506181709,85.94459902340633,84.536930651868,20.813286644085544,58.33926468978523]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[44.891603233646755,25.725191884634874,100.74355900668616,-11.10401384563935,99.56848962627406,59.8934236840111,90.4644652663021,11.948774454689246,10.545116777153952,10.70564649498711,-0.8068150462849069,60.01242605582332,78.17427683875337,101.35673407170955,28.60439156491066,70.8468559184523]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[73.88273532707278,37.965175837518245,99.36560119086519,13.632532472810983,93.88794553787882,35.53759567833495,98.49362270173157,34.76019428579796,9.048223991454524,-2.130528113000321,15.016540164397039,54.89282910366382,78.24715328876778,76.267310447818,32.539568417746366,71.37500867538407]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[54.26714171439077,43.09046101875262,121.03442426650159,3.7966255540393012,94.30052981194082,37.259606222994265,81.4290102416375,21.239324000671736,25.874228677743922,-12.486702568765942,26.46139169438078,45.544995147534024,85.18819666776204,90.60196747476132,7.8323614656808545,81.11967795779285]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[58.85762347662798,52.80701647165322,85.28608623950338,-17.99198031903472,70.77318750120469,52.96919126384126,90.730231957106,31.090668299030703,30.782651064564014,7.784697229638566,5.177602426184043,55.37231924428836,78.35325160536772,100.45459490415705,36.59246491313684,62.31165371317226]"
Fri Mar 12 2021 11:51:39 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[68.70712622953238,52.75275084248247,85.75322613870615,-8.999894083735104,100.99059592884625,50.25868832114607,92.66220876010212,31.775560241857743,3.077149061504791,-17.43967039728736,21.83185796778451,46.90454163835617,90.45889436820006,84.79612325327038,15.019213459072933,42.3074980117032]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[48.72360557148316,27.233790502372536,104.8977292863492,-1.3551324102091638,93.1226906170085,42.25479286109856,93.03490937947447,30.528532794495668,5.667581807780005,-10.899776168746627,14.682902995428435,83.25436447573658,79.70254532619653,95.97382239351492,9.251480631583043,62.94339270064698]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[63.30914419415423,42.68528658094097,88.071716733384,8.573332000246257,83.29861411922693,74.57993298149023,99.56895946661732,11.747753739862175,-0.8360638945735239,17.441689020553767,23.811787776886128,51.38601004247363,93.57555372302976,94.29071939083386,22.00581953340482,66.20171701647683]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[62.63552177467462,43.40128740142718,102.47571964383938,14.913899073510521,106.98245318994165,33.24094383233096,78.72208897294641,16.64569682446878,2.8069141349540647,-5.540594664321172,27.7162332785641,79.49520468745227,84.10909408140483,89.68771130669002,20.79748406894562,64.13143047149579]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),false,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[50.86308195169705,54.56844027999605,96.67228925259447,0.5044885893124293,94.9805415180712,47.537182954243804,82.64681043591011,16.927695065833703,4.060305320620099,4.462583389503223,15.748756451962548,73.92289060475956,77.13700243026886,81.46613625613264,26.102104898557954,58.075948174170065]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[75.9213236392236,52.08766341782841,101.54575052770882,0.7236223064492382,85.30900234063753,77.99709357876935,79.99641342628765,22.299452169312215,-4.983404560010353,18.555331185981572,34.99500027447404,58.529095372834504,89.838843886909,95.21779270819401,19.080326015893885,58.203676329350216]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[53.08496140283231,44.14792312677027,93.91115534052271,14.110539999454538,85.86908665536801,57.33404776016434,97.93152415103222,6.612157004439382,-0.4766760535144723,19.380509726811546,22.0869967104338,69.54901814227108,68.36473676791454,79.93890426030207,25.25459720483058,76.12590149979142]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),false,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[44.15218101395797,53.75444970670171,95.99695768912451,16.890846544703983,90.16325752249809,64.63894741919387,80.24584005030071,34.58392384907115,2.378075515117942,22.817692935924452,5.46403492968035,65.39768977187771,78.45081136250862,81.61090509060357,21.527308503008047,54.7029557914218]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[59.33634200266917,45.13790402493985,97.59183935047768,2.5773377067560332,104.43991292115761,48.23342033398361,94.95295504317126,31.867298459640594,22.729296118289355,25.221062942280714,10.218143486819528,57.98349807156507,94.0228490776868,104.34848005557434,10.223233208577529,66.84056363912235]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),true,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[65.33319524484614,71.48981682368833,111.5598120387598,-16.04058231990828,100.47656296466388,26.11472333383879,93.57583442178185,25.170749675129233,-4.7653981707075275,23.82119488797215,21.886294604442718,62.74980677911926,99.10263658677823,85.37988803518161,7.252597401733098,71.40111832824857]"
Fri Mar 12 2021 12:03:44 GMT+0000 (Greenwich Mean Time),false,"[57.338933680708514,46.63918267786987,98.66330648273473,5.351685755889657,94.82112803131008,53.70193847245581,88.70371785720825,21.148356054912945,13.226992143919297,6.59294514334337,14.272187886627172,59.98982236978652,88.70773575162886,90.44338634285535,22.038840224850286,62.16900575085896]","[60.87239125432907,66.42170598439512,93.83301443977696,9.987652944142132,96.84401132246862,48.347770239845914,83.64162288054749,28.079219016303963,0.04246799868382212,9.563822114238484,26.498208069291067,54.41520178618635,88.24776022180575,79.45371159112946,35.213123032203924,66.6320857172464]"
